Day,Month,Year,Hour,Minute,AM/PM,FOCAL REFERENCE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,Focal ID,Sex,Age,ESTRUS,FOCAL PERIOD,amount prox scans,Focal Minute,Association,Proximity Code,number ,G.P.S. Location,,Notes,Duplicate?
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,10,SK,4,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,10,MY,4,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,1,20,AL,2,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,BO,2,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,RE,2,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,KO,3,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,AM,4,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,CI,4,,,,,
19,9,2016,8,24,AM,640105,PILIRANI,CARLY,SU,W,AM,F,A,,1,,20,PA,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,1,0,BM,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,AU,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,BO,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,AL,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,AM,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,CI,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,PA,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,BL,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,0,KO,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,1,10,SK,3,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,MY,3,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,AM,3,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,RE,3,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,BM,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,BO,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,CI,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,KO,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,AL,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,ED,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,10,AU,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,1,20,PO,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,AU,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,BM,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,I,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,BO,2,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,RE,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,ED,4,,,,,
19,9,2016,8,49,AM,640106,PILIRANI,CARLY,SU,W,MA,F,J,,1,,20,BL,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,1,0,PO,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,AU,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,BM,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,ED,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,RE,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,MY,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,SK,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,AL,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,0,KO,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,1,10,KO,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,10,BO,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,10,BM,3,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,1,20,BO,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,CI,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,SK,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,KO,2,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,BM,3,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,PO,3,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,RE,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,ED,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,HO,4,,,,,
19,9,2016,9,13,AM,640107,PILIRANI,CARLY,SU,W,BL,F,A,,2,,20,AU,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,1,0,BO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,0,BL,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,0,SK,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,0,KO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,0,PO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,1,10,HO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,AU,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,BO,3,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,BL,3,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,KO,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,PO,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,AU,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,10,CI,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,1,20,BO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,KO,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,MA,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,AM,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,ED,2,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,SK,3,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,PO,4,,,,,
19,9,2016,9,56,AM,640108,PILIRANI,CARLY,SU,W,AL,F,A,,2,,20,HO,4,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,1,0,BL,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,0,KO,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,0,MA,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,0,SK,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,1,10,BL,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,10,AU,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,10,BO,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,10,MA,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,10,SK,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,10,PA,4,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,1,20,BM,2,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,PO,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,AL,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,BO,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,AU,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,SK,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,KO,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,BL,3,,,,,
22,9,2016,6,36,AM,640401,PILIRANI,CARLY,SU,C,AL,F,A,,1,,20,PA,4,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,1,0,MY,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,BM,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,AM,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,MA,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,PO,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,BL,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,AL,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,0,PA,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,1,10,BL,1,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,PO,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,RE,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,PA,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,AM,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,SK,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,BM,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,MA,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,AU,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,10,AL,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,1,20,BL,1,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,AU,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,MY,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,PO,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,BO,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,AU,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,PA,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,KO,2,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,BM,3,,,,,
22,9,2016,7,00,AM,640402,PILIRANI,CARLY,SU,C,ED,F,J,,1,,20,AM,3,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,1,0,RE,1,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,ED,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,MY,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,AU,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,PA,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,PO,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,AL,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,BO,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,AM,3,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,BM,3,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,0,MA,3,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,1,10,PO,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,KO,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,AL,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,ED,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,AM,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,RE,2,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,,10,PA,3,,,,,
22,9,2016,7,23,AM,640403,PILIRANI,CARLY,SU,W,BL,F,A,,1,0,20,SK,,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,1,0,AU,1,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,0,PO,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,0,MA,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,0,BO,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,0,SK,3,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,0,HO,4,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,1,10,BO,1,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,MA,1,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,PO,1,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,AM,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,AL,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,ED,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,SK,4,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,10,HO,4,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,1,20,BO,1,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,20,PO,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,20,AM,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,20,MA,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,20,AL,2,,,,,
22,9,2016,7,46,AM,640404,PILIRANI,CARLY,SU,W,KO,F,J,,1,,20,SK,4,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,1,0,AL,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,0,AU,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,0,BO,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,0,AM,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,0,SK,4,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,1,10,BL,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,MA,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,CI,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,SK,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,BO,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,MY,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,10,AM,4,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,1,20,AU,2,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,20,BM,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,20,BO,3,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,20,ED,4,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,20,RE,4,,,,,
22,9,2016,9,00,AM,640405,PILIRANI,CARLY,SU,W,PO,M,A,,2,,20,HO,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,1,0,MA,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,ED,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,RE,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,PO,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,AU,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,AL,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,SK,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,0,MY,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,1,10,BM,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,10,MA,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,10,KO,3,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,10,AM,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,10,CI,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,10,RE,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,1,20,BL,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,KO,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,AM,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,PA,2,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,BM,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,PO,4,,,,,
22,9,2016,9,26,AM,640406,PILIRANI,CARLY,SU,W,BO,F,A,,2,,20,AL,4,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,1,0,BO,2,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,0,KO,2,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,0,HO,2,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,0,PO,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,0,AU,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,0,AM,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,1,10,KO,2,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,BO,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,MA,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,AM,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,ED,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,PA,4,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,SK,4,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,10,MY,4,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,1,20,KO,1,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,20,PA,2,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,20,HO,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,20,ED,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,20,MY,3,,,,,
22,9,2016,9,50,AM,640407,PILIRANI,CARLY,SU,W,BM,F,A,,2,,20,RE,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,1,0,MA,1,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,MY,1,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,RE,1,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,BM,1,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,AL,2,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,BL,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,BO,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,PO,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,0,AM,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,1,10,MY,1,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,BL,2,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,ED,2,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,BM,2,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,AM,2,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,KO,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,PA,3,,,,,
22,9,2016,10,36,AM,640408,PILIRANI,CARLY,SU,W,AU,F,A,,2,,10,SK,3,,,,,
