Day,Month,Year,Hour,Minute,AM/PM,FOCAL REFERENCE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,Focal ID,Sex,Age,FOCAL PERIOD,amount,Focal Minute,Association,Proximity Code,number ,G.P.S. Location
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,0,MG,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,0,TO,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,0,ZI,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,0,BO,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,0,TI,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,BM,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,AU,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,MA,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,TI,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,AL,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,BL,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,ED,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,AM,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,PO,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,MG,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,ZI,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,JA,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,10,BA,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,AM,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,ED,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,AU,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,BL,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,TO,2,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,KO,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,MA,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,AL,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,BM,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,PO,3,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,ZI,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,TI,4,,
29,12,2015,8,01,AM,310205,CHIFUNDO,HOLLY,CL,W,BO,F,A,1,1,20,BT,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,NE,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,ED,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,TO,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,BM,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,ZI,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,TI,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,AM,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,MA,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,AU,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,AL,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,BA,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,0,BL,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,AL,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,BL,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,AM,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,BO,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,TI,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,BM,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,KO,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,ED,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,AU,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,MA,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,ZI,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,NE,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,TO,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,MG,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,BT,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,10,BA,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,AL,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,AU,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,AM,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,BM,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,NE,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,ED,2,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,MA,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,BL,3,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,KO,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,TO,4,,
29,12,2015,8,26,AM,310206,CHIFUNDO,HOLLY,CL,W,PO,M,A,1,1,20,BA,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,AM,2,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,BL,2,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,PO,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,ED,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,AU,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,JA,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,AL,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,TO,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,MA,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,0,BO,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,TI,1,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,AU,2,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,TO,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,AM,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,BO,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,PO,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,BL,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,AL,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,ED,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,JA,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,10,MG,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,BA,2,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,TO,2,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,ED,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,AM,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,MA,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,AU,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,KO,3,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,JA,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,BO,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,TI,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,PO,4,,
29,12,2015,12,10,PM,310207,CHIFUNDO,HOLLY,CL,W,NE,M,J,3,1,20,BL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,NE,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,AU,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,AM,3,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,TI,3,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,BM,3,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,JA,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,BO,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,AL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,BL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,BT,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,0,MG,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,TI,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,AM,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,MA,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,BL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,BO,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,BM,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,MG,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,NE,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,AL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,10,BA,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,MA,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,AM,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,AL,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,NE,2,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,BL,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,BO,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,BT,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,TO,4,,
29,12,2015,12,33,PM,310208,CHIFUNDO,HOLLY,CL,W,KO,F,J,3,1,20,BA,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,NE,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,JA,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,AL,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,KO,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,MA,3,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,AM,3,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,TI,3,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,BL,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,BO,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,TO,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,0,BM,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,JA,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,AL,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,KO,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,AU,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,AM,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,MA,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,BL,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,BM,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,10,TI,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,JA,2,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,AU,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,KO,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,MA,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,AL,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,AM,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,BL,4,,
29,12,2015,12,58,PM,310209,CHIFUNDO,HOLLY,CL,W,BT,M,A,3,1,20,BM,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,KO,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,MA,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,JA,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,BT,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,BM,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,MG,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,BL,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,BO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,0,TO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,KO,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,MA,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,AL,3,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,BT,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,JA,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,BL,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,BO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,PO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,TO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,MG,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,10,AM,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,KO,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,MA,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,TI,2,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,MG,3,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,AL,3,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,NE,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,PO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,BL,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,BO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,AM,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,ED,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,TO,4,,
29,12,2015,13,21,PM,310210,CHIFUNDO,HOLLY,CL,W,AU,F,A,3,1,20,JA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,AU,2,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,TO,2,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,MA,2,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,KO,2,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,AL,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,PO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,BT,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,BL,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,BO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,AM,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,TO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,ED,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,JA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,0,NE,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,NE,2,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,AU,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,KO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,MA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,TO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,BT,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,AL,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,JA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,BO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,AM,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,PO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,BM,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,10,ED,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,AL,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,PO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,BA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,MA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,AU,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,TO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,JA,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,BL,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,BO,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,ED,4,,
29,12,2015,13,45,PM,310211,CHIFUNDO,HOLLY,CL,W,MG,M,SA,3,1,20,AM,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,AM,1,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,JA,2,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,BO,2,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,BL,2,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,PO,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,MG,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,AL,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,TO,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,NE,4,,
29,12,2015,14,08,PM,310212,CHIFUNDO,HOLLY,CL,W,ED,F,J,3,1,0,BA,4,,
